class,dram__bytes.avg,dram__bytes.max,dram__bytes.sum,dram__bytes_write.avg,dram__bytes_write.max,dram__bytes_write.sum,dram__cycles_active.avg,dram__cycles_active.max,dram__cycles_active.sum,dram__cycles_active_write.avg,dram__cycles_active_write.max,dram__cycles_active_write.sum,dram__cycles_elapsed.avg,dram__cycles_elapsed.max,dram__cycles_elapsed.min,dram__cycles_elapsed.sum,dram__cycles_in_frame.avg,dram__cycles_in_frame.max,dram__cycles_in_frame.min,dram__cycles_in_frame.sum,dram__cycles_in_region.avg,dram__cycles_in_region.max,dram__cycles_in_region.min,dram__cycles_in_region.sum,dram__sectors.avg,dram__sectors.max,dram__sectors.sum,dram__sectors_write.avg,dram__sectors_write.max,dram__sectors_write.sum,fbpa__cycles_active.avg,fbpa__cycles_active.max,fbpa__cycles_active.min,fbpa__cycles_active.sum,fbpa__cycles_elapsed.avg,fbpa__cycles_elapsed.max,fbpa__cycles_elapsed.min,fbpa__cycles_elapsed.sum,fbpa__cycles_in_frame.avg,fbpa__cycles_in_frame.max,fbpa__cycles_in_frame.min,fbpa__cycles_in_frame.sum,fbpa__cycles_in_region.avg,gpc__cycles_in_region.sum,gpu__cycles_active.avg,gpu__cycles_active.max,gpu__cycles_active.min,gpu__cycles_active.sum,gpu__cycles_elapsed.avg,gpu__cycles_elapsed.max,gpu__cycles_elapsed.min,gpu__cycles_elapsed.sum,gpu__cycles_in_frame.avg,gpu__cycles_in_frame.max,gpu__cycles_in_frame.min,gpu__cycles_in_frame.sum,gpu__cycles_in_region.avg,gpu__cycles_in_region.max,gpu__cycles_in_region.min,gpu__cycles_in_region.sum,gpu__time_active.avg,gpu__time_active.max,gpu__time_active.min,gpu__time_active.sum,gpu__time_duration.avg,gpu__time_duration.max,gpu__time_duration.min,gpu__time_duration.sum,gpu__time_end.avg,gpu__time_end.max,gpu__time_end.min,gpu__time_end.sum,gpu__time_start.avg,gpu__time_start.max,gpu__time_start.min,gpu__time_start.sum,gr__cycles_active.avg,gr__cycles_active.max,gr__cycles_active.min,gr__cycles_active.sum,gr__cycles_elapsed.avg,gr__cycles_elapsed.max,gr__cycles_elapsed.min,gr__cycles_elapsed.sum,gr__cycles_in_frame.avg,gr__cycles_in_frame.max,gr__cycles_in_frame.min,gr__cycles_in_frame.sum,gr__cycles_in_region.avg,gr__cycles_in_region.max,gr__cycles_in_region.min,gr__cycles_in_region.sum,l1tex__cycles_active.avg,l1tex__cycles_active.max,l1tex__cycles_active.sum,l1tex__cycles_elapsed.avg,l1tex__cycles_elapsed.max,l1tex__cycles_elapsed.min,l1tex__cycles_elapsed.sum,l1tex__cycles_in_frame.avg,l1tex__cycles_in_frame.max,l1tex__cycles_in_frame.min,l1tex__cycles_in_frame.sum,l1tex__cycles_in_region.avg,l1tex__cycles_in_region.max,l1tex__cycles_in_region.min,l1tex__cycles_in_region.sum,l1tex__data_bank_writes.max,l1tex__data_bank_writes.sum,lts__cycles_active.avg,lts__cycles_active.max,lts__cycles_active.sum,lts__cycles_elapsed.avg,lts__cycles_elapsed.max,lts__cycles_elapsed.min,lts__cycles_elapsed.sum,lts__cycles_in_frame.avg,lts__cycles_in_frame.max,lts__cycles_in_frame.min,lts__cycles_in_frame.sum,lts__t_sectors_aperture_device_lookup_hit.avg,lts__t_sectors_aperture_device_lookup_hit.sum,lts__t_sectors_op_read.avg,lts__t_sectors_op_read.max,lts__t_sectors_op_read.sum,lts__t_sectors_op_read_lookup_miss.max,lts__t_tag_requests.avg,lts__t_tag_requests.sum,lts__t_tag_requests_hit.avg,lts__t_tag_requests_hit.sum,lts__xbar2lts_cycles_active.avg,lts__xbar2lts_cycles_active.max,lts__xbar2lts_cycles_active.sum,sm__ctas_active.avg,sm__ctas_active.max,sm__ctas_active.sum,sm__cycles_active.avg,sm__cycles_active.max,sm__cycles_active.sum,sm__cycles_active_shader_cs.avg,sm__cycles_active_shader_cs.max,sm__cycles_active_shader_cs.sum,sm__cycles_elapsed.avg,sm__cycles_elapsed.max,sm__cycles_elapsed.min,sm__cycles_elapsed.sum,sm__cycles_in_frame.avg,sm__cycles_in_frame.max,sm__cycles_in_frame.min,sm__cycles_in_frame.sum,sm__cycles_in_region.avg,sm__cycles_in_region.max,sm__cycles_in_region.min,sm__cycles_in_region.sum,sm__warps_active.avg,sm__warps_active.max,sm__warps_active.sum,smsp__amortized_warp_latency.pct,smsp__amortized_warp_latency.ratio,smsp__average_warp_latency.pct,smsp__average_warp_latency.ratio,smsp__average_warp_latency_issue_stalled_drain.pct,smsp__average_warp_latency_issue_stalled_drain.ratio,smsp__average_warp_latency_issue_stalled_imc_miss.pct,smsp__average_warp_latency_issue_stalled_imc_miss.ratio,smsp__average_warp_latency_issue_stalled_long_scoreboard.pct,smsp__average_warp_latency_issue_stalled_long_scoreboard.ratio,smsp__average_warp_latency_issue_stalled_misc.pct,smsp__average_warp_latency_issue_stalled_misc.ratio,smsp__average_warp_latency_issue_stalled_no_instruction.pct,smsp__average_warp_latency_issue_stalled_no_instruction.ratio,smsp__average_warp_latency_issue_stalled_not_selected.pct,smsp__average_warp_latency_issue_stalled_not_selected.ratio,smsp__average_warps_active_per_inst_executed.pct,smsp__average_warps_active_per_inst_executed.ratio,smsp__average_warps_active_per_issue_active.pct,smsp__average_warps_active_per_issue_active.ratio,smsp__average_warps_issue_stalled_drain_per_issue_active.pct,smsp__average_warps_issue_stalled_drain_per_issue_active.ratio,smsp__average_warps_issue_stalled_imc_miss_per_issue_active.pct,smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.pct,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,smsp__average_warps_issue_stalled_misc_per_issue_active.pct,smsp__average_warps_issue_stalled_misc_per_issue_active.ratio,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.pct,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio,smsp__average_warps_issue_stalled_not_selected_per_issue_active.pct,smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio,smsp__cycles_active.avg,smsp__cycles_active.max,smsp__cycles_active.sum,smsp__cycles_elapsed.avg,smsp__cycles_elapsed.max,smsp__cycles_elapsed.min,smsp__cycles_elapsed.sum,smsp__cycles_in_frame.avg,smsp__cycles_in_frame.max,smsp__cycles_in_frame.min,smsp__cycles_in_frame.sum,smsp__cycles_in_region.avg,smsp__cycles_in_region.max,smsp__cycles_in_region.min,smsp__cycles_in_region.sum,smsp__issue_inst0.avg,smsp__issue_inst0.max,smsp__issue_inst0.sum
AB,148494,158624,4751808,147792,157344,4729344,4640.44,4957,148494,4618.5,4917,147792,2184436,2184448,2184384,69901952,0.82,0.82,0.82,26.16,0.82,0.82,0.82,26.16,4640.44,4957,148494,4618.5,4917,147792,2994525.44,2995814,2992924,47912407,3117406,3117406,3117406,49878496,1.17,1.17,1.17,18.67,1.17,7.34,3043403,3043403,3043403,3043403,3043403,3043403,3043403,3043403,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,2671712,2671712,2671712,2671712,2671712,2671712,2671712,2671712,7228768,7228768,7228768,7228768,4557056,4557056,4557056,4557056,3043403,3043403,3043403,3043403,3043403,3043403,3043403,3043403,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,3489239.86,3501216,279139189,3266777.48,3267442,3266216,261342198,1.22,1.22,1.22,97.82,1.22,1.22,1.22,97.82,192394,14059314,3309919.98,3336950,211834879,3117406,3117406,3117406,199513984,1.17,1.17,1.17,74.68,2776.06,177668,10476.56,10749,670500,10742,7107.56,454884,1858.88,118968,18942.25,19630,1212304,20710003.99,20924230,1656800319,3489239.86,3501216,279139189,3255080.96,3262770,260406477,3266777.48,3267442,3266216,261342198,1.22,1.22,1.22,97.82,1.22,1.22,1.22,97.82,165232893.6,167085956,13218631490,1750768.55,17507.69,20721496.35,207214.96,38381.4,383.81,2276.65,22.77,20041518.35,200415.18,3766.92,37.67,17349.92,173.5,14747.66,147.48,5120.9,819.34,5110.47,817.67,151.45,1.51,8.98,0.09,79084.28,790.84,14.86,0.15,68.46,0.68,58.19,0.58,3237171.05,3248130,1035894735,3266777.48,3267442,3266216,1045368792,1.22,1.22,1.22,391.27,1.22,1.22,1.22,391.27,3190313.73,3197325,1020900395
AB,147836,163200,4730752,147006,160896,4704192,4619.88,5100,147836,4593.94,5028,147006,2249088,2249088,2249088,71970816,0.84,0.84,0.84,26.75,0.84,0.84,0.84,26.75,4619.88,5100,147836,4593.94,5028,147006,3009501,3010753,3008256,48152016,3209691,3209691,3209691,51355056,1.19,1.19,1.19,19.09,1.19,7.5,3133310,3133310,3133310,3133310,3133310,3133310,3133310,3133310,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,2690432,2690432,2690432,2690432,2690432,2690432,2690432,2690432,7218464,7218464,7218464,7218464,4528032,4528032,4528032,4528032,3133310,3133310,3133310,3133310,3133310,3133310,3133310,3133310,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,3518625.51,3526613,281490041,3363432.5,3364143,3362942,269074600,1.25,1.25,1.25,100.01,1.25,1.25,1.25,100.01,192124,14037572,3339735.2,3358934,213743053,3209691,3209691,3209691,205420224,1.19,1.19,1.19,76.35,2776.72,177710,10474.09,10709,670342,10704,7089.77,453745,1861.08,119109,18840.89,19425,1205817,20904651.5,21068661,1672372120,3518625.51,3526613,281490041,3346219.61,3359634,267697569,3363432.5,3364143,3362942,269074600,1.25,1.25,1.25,100.01,1.25,1.25,1.25,100.01,166757021.8,168406844,13340561746,1756408.48,17564.08,21165331.09,211653.31,42495.34,424.95,2374.69,23.75,20633759.99,206337.6,3893.67,38.94,17427.53,174.28,12685.24,126.85,5230.58,836.89,5220.99,835.36,167.72,1.68,9.37,0.09,81437.79,814.38,15.37,0.15,68.78,0.69,50.07,0.5,3247599.28,3262965,1039231770,3363432.5,3364143,3362942,1076298400,1.25,1.25,1.25,400.05,1.25,1.25,1.25,400.05,3200751.47,3212126,1024240471
AB,147728,158976,4727296,147027,157696,4704864,4616.5,4968,147728,4594.59,4928,147027,2192560,2192576,2192512,70161920,0.81,0.81,0.81,26.06,0.81,0.81,0.81,26.06,4616.5,4968,147728,4594.59,4928,147027,2991942.38,2993817,2990623,47871078,3128941,3128941,3128941,50063056,1.16,1.16,1.16,18.6,1.16,7.31,3054708,3054708,3054708,3054708,3054708,3054708,3054708,3054708,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,2691968,2691968,2691968,2691968,2691968,2691968,2691968,2691968,7222624,7222624,7222624,7222624,4530656,4530656,4530656,4530656,3054708,3054708,3054708,3054708,3054708,3054708,3054708,3054708,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,3518212.12,3528252,281456970,3278926.3,3279590,3278292,262314104,1.22,1.22,1.22,97.44,1.22,1.22,1.22,97.44,186452,14033806,3329456.97,3360540,213085246,3128941,3128941,3128941,200252224,1.16,1.16,1.16,74.39,2776.53,177698,10465.06,10688,669764,10678,7097.52,454241,1881.86,120439,18921.98,19503,1211007,20891419.85,21098652,1671313588,3518212.12,3528252,281456970,3257828.9,3274208,260626312,3278926.3,3279590,3278292,262314104,1.22,1.22,1.22,97.44,1.22,1.22,1.22,97.44,166694877.9,168599014,13335590232,1748897.76,17488.98,20793889.62,207938.9,23973.81,239.74,2263.94,22.64,20606923.35,206069.23,3964.69,39.65,17337.68,173.38,12238.33,122.38,5138.79,822.21,5130.03,820.8,94.63,0.95,8.94,0.09,81342.39,813.42,15.65,0.16,68.44,0.68,48.31,0.48,3233711.96,3245089,1034787827,3278926.3,3279590,3278292,1049256416,1.22,1.22,1.22,389.77,1.22,1.22,1.22,389.77,3186870.21,3193949,1019798467
AB,148177,158048,4741664,147235,155232,4711520,4630.53,4939,148177,4601.09,4851,147235,2205248,2205248,2205248,70567936,0.82,0.82,0.82,26.32,0.82,0.82,0.82,26.32,4630.53,4939,148177,4601.09,4851,147235,2983406.19,2984595,2981363,47734499,3146962,3146962,3146962,50351392,1.17,1.17,1.17,18.78,1.17,7.38,3072424,3072424,3072424,3072424,3072424,3072424,3072424,3072424,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,2681440,2681440,2681440,2681440,2681440,2681440,2681440,2681440,7218592,7218592,7218592,7218592,4537152,4537152,4537152,4537152,3072424,3072424,3072424,3072424,3072424,3072424,3072424,3072424,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,3500346.77,3514018,280027742,3297884.95,3298505,3297216,263830796,1.23,1.23,1.23,98.39,1.23,1.23,1.23,98.39,190814,14012008,3296258,3337968,210960512,3146962,3146962,3146962,201405568,1.17,1.17,1.17,75.11,2770.27,177297,10397.47,10613,665438,10662,7081.78,453234,1875.09,120006,18830.41,19304,1205146,20786940.65,21062814,1662955252,3500346.77,3514018,280027742,3281521.88,3293324,262521750,3297884.95,3298505,3297216,263830796,1.23,1.23,1.23,98.39,1.23,1.23,1.23,98.39,165870666.6,168089834,13269653328,1741474.14,17414.74,21084784.1,210847.84,34647.32,346.47,2284.57,22.85,20454459.05,204544.59,3942.27,39.42,17193.38,171.93,16959.78,169.6,5210.68,833.71,5201.62,832.26,136.76,1.37,9.02,0.09,80737.91,807.38,15.56,0.16,67.87,0.68,66.94,0.67,3219985.68,3235445,1030395419,3297884.95,3298505,3297216,1055323184,1.23,1.23,1.23,393.57,1.23,1.23,1.23,393.57,3173142.39,3184135,1015405565
AB,147837,155872,4730784,147136,154592,4708352,4619.91,4871,147837,4598,4831,147136,2262256,2262272,2262208,72392192,0.84,0.84,0.84,26.99,0.84,0.84,0.84,26.99,4619.91,4871,147837,4598,4831,147136,3006303.62,3007934,3004482,48100858,3228279,3228279,3228279,51652464,1.2,1.2,1.2,19.26,1.2,7.57,3151819,3151819,3151819,3151819,3151819,3151819,3151819,3151819,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,2682176,2682176,2682176,2682176,2682176,2682176,2682176,2682176,7217824,7217824,7217824,7217824,4535648,4535648,4535648,4535648,3151819,3151819,3151819,3151819,3151819,3151819,3151819,3151819,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,3505987.41,3514837,280478993,3383176.58,3383806,3382515,270654126,1.26,1.26,1.26,100.91,1.26,1.26,1.26,100.91,189936,14015380,3323154.7,3348847,212681901,3228279,3228279,3228279,206609856,1.2,1.2,1.2,77.03,2779.33,177877,10443.72,10742,668398,10752,7115.28,455378,1840.77,117809,18874.22,19340,1207950,20816075.75,21033952,1665286060,3505987.41,3514837,280478993,3371733.46,3379130,269738677,3383176.58,3383806,3382515,270654126,1.26,1.26,1.26,100.91,1.26,1.26,1.26,100.91,166135534.3,167647432,13290842746,1758235.25,17582.35,21414869.34,214148.69,38585.88,385.86,2276.07,22.76,20582509.18,205825.09,3868.45,38.68,17269.73,172.7,12964.86,129.65,5292.25,846.76,5283.08,845.29,152.31,1.52,8.98,0.09,81243.73,812.44,15.27,0.15,68.17,0.68,51.18,0.51,3250976.98,3259957,1040312632,3383176.58,3383806,3382515,1082616504,1.26,1.26,1.26,403.63,1.26,1.26,1.26,403.63,3204133.9,3208722,1025322849
AB,148433,159104,4749856,147475,156288,4719200,4638.53,4972,148433,4608.59,4884,147475,2298760,2298816,2298752,73560320,0.85,0.85,0.85,27.23,0.85,0.85,0.85,27.23,4638.53,4972,148433,4608.59,4884,147475,3025265.44,3026495,3023758,48404247,3280306,3280306,3280306,52484896,1.21,1.21,1.21,19.43,1.21,7.64,3202674,3202674,3202674,3202674,3202674,3202674,3202674,3202674,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,2701120,2701120,2701120,2701120,2701120,2701120,2701120,2701120,7230176,7230176,7230176,7230176,4529056,4529056,4529056,4529056,3202674,3202674,3202674,3202674,3202674,3202674,3202674,3202674,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,3529573.36,3539964,282365869,3437787.35,3438435,3437089,275022988,1.27,1.27,1.27,101.82,1.27,1.27,1.27,101.82,186146,14042232,3345117.62,3367848,214087528,3280306,3280306,3280306,209939584,1.21,1.21,1.21,77.72,2776.12,177672,10470.06,10761,670084,10799,7092.22,453902,1870.52,119713,18941.44,19577,1212252,20980678.41,21160699,1678454273,3529573.36,3539964,282365869,3419330.21,3433903,273546417,3437787.35,3438435,3437089,275022988,1.27,1.27,1.27,101.82,1.27,1.27,1.27,101.82,167405415.6,169153260,13392433246,1766763.66,17667.64,21772842.87,217728.43,34535.56,345.36,2267.24,22.67,20695045.14,206950.45,4032.22,40.32,17490.31,174.9,13694.63,136.95,5380.72,860.91,5371.46,859.43,136.32,1.36,8.95,0.09,81688.93,816.89,15.92,0.16,69.04,0.69,54.06,0.54,3266746.01,3281678,1045358722,3437787.35,3438435,3437089,1100091952,1.27,1.27,1.27,407.27,1.27,1.27,1.27,407.27,3219903.51,3230842,1030369122
AB,147142,156640,4708544,146441,155360,4686112,4598.19,4895,147142,4576.28,4855,146441,2330576,2330624,2330560,74578432,0.86,0.86,0.86,27.64,0.86,0.86,0.86,27.64,4598.19,4895,147142,4576.28,4855,146441,3058092.88,3059680,3057199,48929486,3325666,3325666,3325666,53210656,1.23,1.23,1.23,19.72,1.23,7.75,3247003,3247003,3247003,3247003,3247003,3247003,3247003,3247003,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2698208,2698208,2698208,2698208,2698208,2698208,2698208,2698208,7230688,7230688,7230688,7230688,4532480,4532480,4532480,4532480,3247003,3247003,3247003,3247003,3247003,3247003,3247003,3247003,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,3526451.1,3536174,282116088,3485343.7,3486032,3484594,278827496,1.29,1.29,1.29,103.34,1.29,1.29,1.29,103.34,190396,14018838,3338243.14,3370214,213647561,3325666,3325666,3325666,212842624,1.23,1.23,1.23,78.88,2778.72,177838,10460.78,10624,669490,10628,7104.77,454705,1831.55,117219,18841.75,19155,1205872,20962509.7,21158437,1677000776,3526451.1,3536174,282116088,3471580.66,3481001,277726453,3485343.7,3486032,3484594,278827496,1.29,1.29,1.29,103.34,1.29,1.29,1.29,103.34,167329240,169068780,13386339198,1788154.92,17881.55,21949904.61,219499.05,47947.25,479.47,2291.83,22.92,20582069.53,205820.7,3980.86,39.81,17204.09,172.04,14657.15,146.57,5424.47,867.92,5415.07,866.41,189.26,1.89,9.05,0.09,81242,812.42,15.71,0.16,67.91,0.68,57.86,0.58,3306298.45,3316654,1058015505,3485343.7,3486032,3484594,1115309984,1.29,1.29,1.29,413.35,1.29,1.29,1.29,413.35,3259455.38,3265642,1043025722
AB,148544,155904,4753408,147842,154624,4730944,4642,4872,148544,4620.06,4832,147842,2307904,2307904,2307904,73852928,0.86,0.86,0.86,27.42,0.86,0.86,0.86,27.42,4642,4872,148544,4620.06,4832,147842,2997553.5,2999142,2996489,47960856,3293310,3293310,3293310,52692960,1.22,1.22,1.22,19.56,1.22,7.69,3215365,3215365,3215365,3215365,3215365,3215365,3215365,3215365,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,2693728,2693728,2693728,2693728,2693728,2693728,2693728,2693728,7220288,7220288,7220288,7220288,4526560,4526560,4526560,4526560,3215365,3215365,3215365,3215365,3215365,3215365,3215365,3215365,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,3516245.65,3529709,281299652,3451438.33,3452152,3450768,276115066,1.28,1.28,1.28,102.5,1.28,1.28,1.28,102.5,189166,13976684,3330269.2,3352656,213137229,3293310,3293310,3293310,210771840,1.22,1.22,1.22,78.25,2774.41,177562,10437.56,10648,668004,10610,7083.45,453341,1856.05,118787,18811.14,19249,1203913,20851121.16,21055088,1668089693,3516245.65,3529709,281299652,3436506.79,3447061,274920543,3451438.33,3452152,3450768,276115066,1.28,1.28,1.28,102.5,1.28,1.28,1.28,102.5,166300814.1,167865216,13304065130,1754160.57,17541.61,21655541.16,216555.41,38140.34,381.4,2285.36,22.85,20229752.47,202297.52,3973.58,39.74,17647.22,176.47,15590.74,155.91,5351.73,856.28,5342.28,854.77,150.54,1.51,9.02,0.09,79848.81,798.49,15.68,0.16,69.66,0.7,61.54,0.62,3243442.9,3251306,1037901728,3451438.33,3452152,3450768,1104460264,1.28,1.28,1.28,410.01,1.28,1.28,1.28,410.01,3196598.36,3199156,1022911474
AB,147983,158016,4735456,147281,156736,4712992,4624.47,4938,147983,4602.53,4898,147281,2252064,2252096,2252032,72066048,0.84,0.84,0.84,26.93,0.84,0.84,0.84,26.93,4624.47,4938,147983,4602.53,4898,147281,3025769.31,3027691,3024682,48412309,3213668,3213668,3213668,51418688,1.2,1.2,1.2,19.21,1.2,7.55,3137618,3137618,3137618,3137618,3137618,3137618,3137618,3137618,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,2676512,2676512,2676512,2676512,2676512,2676512,2676512,2676512,7205920,7205920,7205920,7205920,4529408,4529408,4529408,4529408,3137618,3137618,3137618,3137618,3137618,3137618,3137618,3137618,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,3495532.06,3508494,279642565,3367904.58,3368629,3367240,269432366,1.26,1.26,1.26,100.67,1.26,1.26,1.26,100.67,191420,14055890,3309036.67,3338263,211778347,3213668,3213668,3213668,205674752,1.2,1.2,1.2,76.84,2776.48,177695,10486.94,10778,671164,10794,7110.36,455063,1869.89,119673,18887.84,19411,1208822,20777105.86,20937791,1662168469,3495532.06,3508494,279642565,3354000.46,3362852,268320037,3367904.58,3368629,3367240,269432366,1.26,1.26,1.26,100.67,1.26,1.26,1.26,100.67,165765405.4,167206690,13261232430,1766499.41,17664.99,21294488.14,212944.88,25052,250.52,2279.16,22.79,20511399.31,205113.99,4076.42,40.76,17294.62,172.95,13208.88,132.09,5262.5,842,5252.98,840.48,98.88,0.99,9,0.09,80956.91,809.57,16.09,0.16,68.26,0.68,52.13,0.52,3266257.42,3282104,1045202373,3367904.58,3368629,3367240,1077729464,1.26,1.26,1.26,402.66,1.26,1.26,1.26,402.66,3219410.79,3231168,1030211454
AB,147918,158048,4733376,147087,155744,4706784,4622.44,4939,147918,4596.47,4867,147087,2262256,2262272,2262208,72392192,0.84,0.84,0.84,26.94,0.84,0.84,0.84,26.94,4622.44,4939,147918,4596.47,4867,147087,3007217.5,3008880,3006342,48115480,3228183,3228183,3228183,51650928,1.2,1.2,1.2,19.22,1.2,7.55,3151767,3151767,3151767,3151767,3151767,3151767,3151767,3151767,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,2687040,2687040,2687040,2687040,2687040,2687040,2687040,2687040,7218336,7218336,7218336,7218336,4531296,4531296,4531296,4531296,3151767,3151767,3151767,3151767,3151767,3151767,3151767,3151767,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,3512787.98,3522223,281023038,3383162.7,3383841,3382497,270653016,1.26,1.26,1.26,100.73,1.26,1.26,1.26,100.73,187670,14014490,3321569.33,3353664,212580437,3228183,3228183,3228183,206603712,1.2,1.2,1.2,76.89,2775.31,177620,10464.19,10653,669708,10606,7083.16,453322,1862.17,119179,18890.84,19501,1209014,20873649.66,21080159,1669891973,3512787.98,3522223,281023038,3367419.79,3378236,269393583,3383162.7,3383841,3382497,270653016,1.26,1.26,1.26,100.73,1.26,1.26,1.26,100.73,166517990.6,168384294,13321439250,1755690.49,17556.9,21763665.58,217636.66,38031.31,380.31,2311.51,23.12,20308687.97,203086.88,3879.02,38.79,17299.82,173,16331.26,163.31,5378.45,860.55,5369.12,859.06,150.12,1.5,9.12,0.09,80162.84,801.63,15.31,0.15,68.29,0.68,64.46,0.64,3246271.73,3261116,1038806952,3383162.7,3383841,3382497,1082612064,1.26,1.26,1.26,402.9,1.26,1.26,1.26,402.9,3199428.62,3211483,1023817158
AB,147731,160832,4727392,147030,158784,4704960,4616.59,5026,147731,4594.69,4962,147030,2229840,2229888,2229824,71354880,0.83,0.83,0.83,26.68,0.83,0.83,0.83,26.68,4616.59,5026,147731,4594.69,4962,147030,3003252.62,3004264,3002301,48052042,3181841,3181841,3181841,50909456,1.19,1.19,1.19,19.04,1.19,7.48,3106677,3106677,3106677,3106677,3106677,3106677,3106677,3106677,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,2674368,2674368,2674368,2674368,2674368,2674368,2674368,2674368,7198144,7198144,7198144,7198144,4523776,4523776,4523776,4523776,3106677,3106677,3106677,3106677,3106677,3106677,3106677,3106677,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,3495138.1,3504240,279611048,3334720.08,3335434,3333988,266777606,1.25,1.25,1.25,99.75,1.25,1.25,1.25,99.75,193268,14013254,3306502.72,3339265,211616174,3181841,3181841,3181841,203637824,1.19,1.19,1.19,76.14,2776.23,177679,10453.3,10750,669011,10777,7101.77,454513,1867.81,119540,18805.19,19551,1203532,20763469.61,20943539,1661077569,3495138.1,3504240,279611048,3322008.58,3330856,265760686,3334720.08,3335434,3333988,266777606,1.25,1.25,1.25,99.75,1.25,1.25,1.25,99.75,165727007.4,167203350,13258160592,1752089.67,17520.9,21317497.41,213174.97,34922.62,349.23,2311.58,23.12,20190233.11,201902.33,3991.6,39.92,17310.71,173.11,15162.08,151.62,5268.19,842.91,5259.1,841.46,137.85,1.38,9.12,0.09,79696.02,796.96,15.76,0.16,68.33,0.68,59.85,0.6,3239613.8,3257584,1036676415,3334720.08,3335434,3333988,1067110424,1.25,1.25,1.25,399.01,1.25,1.25,1.25,399.01,3192771.13,3205646,1021686762
AB,147160,156192,4709120,146329,153888,4682528,4598.75,4881,147160,4572.78,4809,146329,2195472,2195520,2195456,70255104,0.82,0.82,0.82,26.19,0.82,0.82,0.82,26.19,4598.75,4881,147160,4572.78,4809,146329,3028832.75,3030396,3027947,48461324,3132804,3132804,3132804,50124864,1.17,1.17,1.17,18.69,1.17,7.34,3058772,3058772,3058772,3058772,3058772,3058772,3058772,3058772,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,2682496,2682496,2682496,2682496,2682496,2682496,2682496,2682496,7215648,7215648,7215648,7215648,4533152,4533152,4533152,4533152,3058772,3058772,3058772,3058772,3058772,3058772,3058772,3058772,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,3503491.23,3516356,280279298,3283297.15,3284019,3282672,262663772,1.22,1.22,1.22,97.92,1.22,1.22,1.22,97.92,191272,14041500,3322846.3,3349316,212662163,3132804,3132804,3132804,200499456,1.17,1.17,1.17,74.74,2777.61,177767,10503.62,10738,672232,10752,7114.2,455309,1843.03,117954,18916.41,19377,1210650,20844840.56,21032944,1667587245,3503491.23,3516356,280279298,3268320.21,3279210,261465617,3283297.15,3284019,3282672,262663772,1.22,1.22,1.22,97.92,1.22,1.22,1.22,97.92,166327639.3,168003130,13306211142,1767875.98,17678.76,20868954.36,208689.54,42890.87,428.91,2295.39,22.95,20381856.95,203818.57,3873.7,38.74,17368.89,173.69,14063.14,140.63,5157.34,825.17,5148.43,823.75,169.3,1.69,9.06,0.09,80452.21,804.52,15.29,0.15,68.56,0.69,55.51,0.56,3268802.68,3285231,1046016858,3283297.15,3284019,3282672,1050655088,1.22,1.22,1.22,391.67,1.22,1.22,1.22,391.67,3221959.9,3234077,1031027168
